CMDLINE 'c:\Users\nsucc\Desktop\python env\.venv\Scripts\python.exe' app.py
MEM 8.359375 1733264083.9974
MEM 8.359375 1733264084.0981
MEM 8.359375 1733264084.1988
MEM 8.359375 1733264084.2994
MEM 8.359375 1733264084.4004
MEM 8.359375 1733264084.5014
MEM 8.359375 1733264084.6027
MEM 8.359375 1733264084.7034
MEM 8.359375 1733264084.8041
MEM 8.359375 1733264084.9045
MEM 8.359375 1733264085.0050
MEM 8.359375 1733264085.1061
MEM 8.359375 1733264085.2065
MEM 8.359375 1733264085.3071
MEM 8.359375 1733264085.4078
MEM 8.359375 1733264085.5084
MEM 8.359375 1733264085.6092
MEM 8.359375 1733264085.7104
MEM 8.359375 1733264085.8115
MEM 8.359375 1733264085.9130
MEM 8.359375 1733264086.0138
MEM 8.359375 1733264086.1143
MEM 8.359375 1733264086.2150
MEM 8.359375 1733264086.3153
MEM 8.359375 1733264086.4166
MEM 8.359375 1733264086.5176
MEM 8.359375 1733264086.6186
MEM 8.359375 1733264086.7195
MEM 8.359375 1733264086.8203
MEM 8.359375 1733264086.9212
MEM 8.359375 1733264087.0223
MEM 8.359375 1733264087.1231
MEM 8.359375 1733264087.2240
MEM 8.359375 1733264087.3247
MEM 8.359375 1733264087.4255
MEM 8.359375 1733264087.5264
MEM 8.359375 1733264087.6274
MEM 8.359375 1733264087.7279
MEM 8.359375 1733264087.8286
MEM 8.359375 1733264087.9292
MEM 8.359375 1733264088.0301
MEM 8.359375 1733264088.1311
MEM 8.359375 1733264088.2316
MEM 8.359375 1733264088.3320
MEM 8.359375 1733264088.4327
MEM 8.359375 1733264088.5335
MEM 8.359375 1733264088.6345
MEM 8.359375 1733264088.7354
MEM 8.359375 1733264088.8365
MEM 8.359375 1733264088.9368
MEM 8.359375 1733264089.0373
MEM 8.359375 1733264089.1379
MEM 8.359375 1733264089.2386
MEM 8.359375 1733264089.3393
MEM 8.359375 1733264089.4403
MEM 8.359375 1733264089.5413
MEM 8.359375 1733264089.6419
MEM 8.359375 1733264089.7427
MEM 8.359375 1733264089.8438
MEM 8.359375 1733264089.9444
MEM 8.359375 1733264090.0448
MEM 8.359375 1733264090.1457
MEM 8.359375 1733264090.2465
MEM 8.359375 1733264090.3473
MEM 8.359375 1733264090.4479
MEM 8.359375 1733264090.5486
MEM 8.359375 1733264090.6495
MEM 8.359375 1733264090.7503
MEM 8.359375 1733264090.8513
MEM 8.359375 1733264090.9527
MEM 8.359375 1733264091.0532
MEM 8.359375 1733264091.1541
MEM 8.359375 1733264091.2551
MEM 8.359375 1733264091.3558
MEM 8.359375 1733264091.4566
MEM 8.359375 1733264091.5574
MEM 8.359375 1733264091.6583
MEM 8.359375 1733264091.7590
MEM 8.359375 1733264091.8599
MEM 8.359375 1733264091.9604
MEM 8.359375 1733264092.0613
MEM 8.359375 1733264092.1617
MEM 8.359375 1733264092.2626
MEM 8.359375 1733264092.3632
MEM 8.359375 1733264092.4637
MEM 8.359375 1733264092.5642
MEM 8.359375 1733264092.6648
MEM 8.359375 1733264092.7655
MEM 8.359375 1733264092.8664
MEM 8.359375 1733264092.9674
MEM 8.359375 1733264093.0684
MEM 8.347656 1733264093.1699
MEM 8.347656 1733264093.2706
MEM 8.347656 1733264093.3711
MEM 8.347656 1733264093.4717
MEM 8.347656 1733264093.5724
MEM 8.347656 1733264093.6730
MEM 8.347656 1733264093.7735
MEM 8.347656 1733264093.8741
MEM 8.347656 1733264093.9749
MEM 8.347656 1733264094.0759
MEM 8.347656 1733264094.1767
MEM 8.347656 1733264094.2776
MEM 8.347656 1733264094.3787
MEM 8.347656 1733264094.4794
MEM 8.347656 1733264094.5803
MEM 8.347656 1733264094.6810
MEM 8.347656 1733264094.7817
MEM 8.347656 1733264094.8831
MEM 8.347656 1733264094.9836
MEM 8.347656 1733264095.0847
MEM 8.347656 1733264095.1869
MEM 8.347656 1733264095.2879
MEM 8.347656 1733264095.3887
MEM 8.347656 1733264095.4893
MEM 8.347656 1733264095.5904
MEM 8.347656 1733264095.6912
MEM 8.347656 1733264095.7921
MEM 8.347656 1733264095.8926
MEM 8.347656 1733264095.9935
MEM 8.347656 1733264096.0942
MEM 8.347656 1733264096.1949
MEM 8.347656 1733264096.2956
MEM 8.347656 1733264096.3962
MEM 8.347656 1733264096.4968
MEM 8.347656 1733264096.5973
MEM 8.347656 1733264096.6981
MEM 8.347656 1733264096.7989
MEM 8.347656 1733264096.8994
MEM 8.347656 1733264097.0002
MEM 8.347656 1733264097.1009
MEM 8.347656 1733264097.2017
MEM 8.347656 1733264097.3033
MEM 8.347656 1733264097.4041
MEM 8.347656 1733264097.5046
MEM 8.347656 1733264097.6056
MEM 8.347656 1733264097.7063
MEM 8.347656 1733264097.8074
MEM 8.347656 1733264097.9080
MEM 8.347656 1733264098.0086
MEM 8.347656 1733264098.1093
MEM 8.347656 1733264098.2098
MEM 8.347656 1733264098.3105
MEM 8.347656 1733264098.4114
MEM 8.347656 1733264098.5118
MEM 8.347656 1733264098.6131
MEM 8.347656 1733264098.7141
MEM 8.347656 1733264098.8150
MEM 8.347656 1733264098.9156
MEM 8.347656 1733264099.0167
MEM 8.347656 1733264099.1172
MEM 8.347656 1733264099.2180
MEM 8.347656 1733264099.3192
MEM 8.347656 1733264099.4197
MEM 8.347656 1733264099.5202
MEM 8.347656 1733264099.6212
MEM 8.347656 1733264099.7218
MEM 8.347656 1733264099.8226
MEM 8.347656 1733264099.9231
MEM 8.347656 1733264100.0239
MEM 8.347656 1733264100.1244
MEM 8.347656 1733264100.2251
MEM 8.347656 1733264100.3261
MEM 8.347656 1733264100.4266
MEM 8.347656 1733264100.5276
MEM 8.347656 1733264100.6282
MEM 8.347656 1733264100.7292
MEM 8.347656 1733264100.8300
MEM 8.347656 1733264100.9308
MEM 8.347656 1733264101.0319
MEM 8.347656 1733264101.1326
MEM 8.347656 1733264101.2334
MEM 8.347656 1733264101.3343
MEM 8.347656 1733264101.4350
MEM 8.347656 1733264101.5361
MEM 8.347656 1733264101.6369
MEM 8.347656 1733264101.7374
MEM 8.347656 1733264101.8379
MEM 8.347656 1733264101.9385
MEM 8.347656 1733264102.0393
MEM 8.347656 1733264102.1398
MEM 8.347656 1733264102.2404
MEM 8.347656 1733264102.3411
MEM 8.347656 1733264102.4417
MEM 8.347656 1733264102.5422
MEM 8.347656 1733264102.6428
MEM 8.347656 1733264102.7434
MEM 8.347656 1733264102.8439
MEM 8.347656 1733264102.9448
MEM 8.347656 1733264103.0459
MEM 8.347656 1733264103.1465
MEM 8.347656 1733264103.2473
MEM 8.347656 1733264103.3481
MEM 8.347656 1733264103.4494
MEM 8.347656 1733264103.5502
MEM 8.347656 1733264103.6510
MEM 8.347656 1733264103.7515
MEM 8.347656 1733264103.8520
MEM 8.347656 1733264103.9524
MEM 8.347656 1733264104.0530
MEM 8.347656 1733264104.1537
MEM 8.347656 1733264104.2542
MEM 8.347656 1733264104.3546
MEM 8.347656 1733264104.4553
MEM 8.347656 1733264104.5568
MEM 8.347656 1733264104.6577
MEM 8.347656 1733264104.7584
MEM 8.347656 1733264104.8593
MEM 8.347656 1733264104.9601
MEM 8.347656 1733264105.0607
MEM 8.347656 1733264105.1613
MEM 8.347656 1733264105.2625
MEM 8.347656 1733264105.3629
MEM 8.347656 1733264105.4639
MEM 8.347656 1733264105.5649
MEM 8.347656 1733264105.6656
MEM 8.347656 1733264105.7663
MEM 8.347656 1733264105.8674
MEM 8.347656 1733264105.9687
MEM 8.347656 1733264106.0706
MEM 8.347656 1733264106.1714
MEM 8.347656 1733264106.2721
MEM 8.347656 1733264106.3730
MEM 8.347656 1733264106.4739
MEM 8.347656 1733264106.5745
MEM 8.347656 1733264106.6749
MEM 8.347656 1733264106.7754
MEM 8.347656 1733264106.8763
MEM 8.347656 1733264106.9773
MEM 8.347656 1733264107.0779
MEM 8.347656 1733264107.1789
MEM 8.347656 1733264107.2803
MEM 8.347656 1733264107.3808
MEM 8.347656 1733264107.4811
MEM 8.347656 1733264107.5818
MEM 8.347656 1733264107.6824
MEM 8.347656 1733264107.7830
MEM 8.347656 1733264107.8838
MEM 8.347656 1733264107.9845
MEM 8.347656 1733264108.0849
MEM 8.347656 1733264108.1863
MEM 8.347656 1733264108.2877
MEM 8.347656 1733264108.3884
MEM 8.347656 1733264108.4889
MEM 8.347656 1733264108.5897
MEM 8.347656 1733264108.6905
MEM 8.347656 1733264108.7910
MEM 8.347656 1733264108.8915
MEM 8.347656 1733264108.9926
MEM 8.347656 1733264109.0934
MEM 8.347656 1733264109.1942
MEM 8.347656 1733264109.2949
MEM 8.347656 1733264109.3959
MEM 8.347656 1733264109.4965
MEM 8.347656 1733264109.5970
MEM 8.347656 1733264109.6977
MEM 8.347656 1733264109.7984
MEM 8.347656 1733264109.9001
MEM 8.347656 1733264110.0009
MEM 8.347656 1733264110.1014
MEM 8.347656 1733264110.2023
MEM 8.347656 1733264110.3042
MEM 8.347656 1733264110.4051
MEM 8.347656 1733264110.5058
MEM 8.347656 1733264110.6076
MEM 8.347656 1733264110.7082
MEM 8.347656 1733264110.8088
MEM 8.347656 1733264110.9096
MEM 8.347656 1733264111.0105
MEM 8.347656 1733264111.1116
MEM 8.347656 1733264111.2123
MEM 8.347656 1733264111.3131
MEM 8.347656 1733264111.4140
MEM 8.347656 1733264111.5157
MEM 8.347656 1733264111.6159
MEM 8.347656 1733264111.7164
MEM 8.347656 1733264111.8172
MEM 8.347656 1733264111.9180
MEM 8.347656 1733264112.0186
MEM 8.347656 1733264112.1193
MEM 8.347656 1733264112.2200
MEM 8.347656 1733264112.3205
MEM 8.347656 1733264112.4214
MEM 8.347656 1733264112.5223
MEM 8.347656 1733264112.6231
MEM 8.347656 1733264112.7238
MEM 8.347656 1733264112.8243
MEM 8.347656 1733264112.9251
MEM 8.347656 1733264113.0256
MEM 8.347656 1733264113.1264
MEM 8.347656 1733264113.2271
MEM 8.347656 1733264113.3279
MEM 8.347656 1733264113.4285
MEM 8.347656 1733264113.5291
MEM 8.347656 1733264113.6301
MEM 8.347656 1733264113.7317
MEM 8.347656 1733264113.8326
MEM 8.347656 1733264113.9335
MEM 8.347656 1733264114.0345
MEM 8.347656 1733264114.1353
MEM 8.347656 1733264114.2366
MEM 8.347656 1733264114.3374
MEM 8.347656 1733264114.4381
MEM 8.347656 1733264114.5387
MEM 8.347656 1733264114.6396
MEM 8.347656 1733264114.7405
MEM 8.347656 1733264114.8411
MEM 8.347656 1733264114.9414
MEM 8.347656 1733264115.0422
MEM 8.347656 1733264115.1430
MEM 8.347656 1733264115.2441
MEM 8.347656 1733264115.3451
MEM 8.347656 1733264115.4461
MEM 8.347656 1733264115.5469
MEM 8.347656 1733264115.6478
MEM 8.347656 1733264115.7495
MEM 8.347656 1733264115.8498
MEM 8.347656 1733264115.9506
MEM 8.347656 1733264116.0513
MEM 8.347656 1733264116.1522
MEM 8.347656 1733264116.2527
MEM 8.347656 1733264116.3534
MEM 8.347656 1733264116.4541
MEM 8.347656 1733264116.5549
MEM 8.347656 1733264116.6558
MEM 8.347656 1733264116.7563
MEM 8.347656 1733264116.8574
MEM 8.347656 1733264116.9579
MEM 8.347656 1733264117.0584
MEM 8.347656 1733264117.1595
MEM 8.347656 1733264117.2601
MEM 8.347656 1733264117.3609
MEM 8.347656 1733264117.4614
MEM 8.347656 1733264117.5619
MEM 8.347656 1733264117.6626
MEM 8.347656 1733264117.7635
MEM 8.347656 1733264117.8642
MEM 8.347656 1733264117.9651
MEM 8.347656 1733264118.0657
MEM 8.347656 1733264118.1664
MEM 8.347656 1733264118.2674
MEM 8.347656 1733264118.3682
MEM 8.347656 1733264118.4706
MEM 8.347656 1733264118.5712
MEM 8.347656 1733264118.6721
MEM 8.347656 1733264118.7729
MEM 8.347656 1733264118.8737
MEM 8.347656 1733264118.9747
MEM 8.347656 1733264119.0751
MEM 8.347656 1733264119.1760
MEM 8.347656 1733264119.2767
MEM 8.347656 1733264119.3775
MEM 8.347656 1733264119.4784
MEM 8.347656 1733264119.5789
MEM 8.347656 1733264119.6952
MEM 8.347656 1733264119.7966
MEM 8.347656 1733264119.8969
MEM 8.347656 1733264119.9975
MEM 8.347656 1733264120.0982
MEM 8.347656 1733264120.1989
MEM 8.347656 1733264120.2996
MEM 8.347656 1733264120.4004
MEM 8.347656 1733264120.5014
MEM 8.347656 1733264120.6022
MEM 8.347656 1733264120.7041
MEM 8.347656 1733264120.8048
MEM 8.347656 1733264120.9059
MEM 8.347656 1733264121.0066
MEM 8.347656 1733264121.1070
MEM 8.347656 1733264121.2078
MEM 8.347656 1733264121.3081
MEM 8.347656 1733264121.4085
MEM 8.347656 1733264121.5091
MEM 8.347656 1733264121.6096
MEM 8.347656 1733264121.7103
MEM 8.347656 1733264121.8111
MEM 8.347656 1733264121.9118
MEM 8.347656 1733264122.0125
MEM 8.347656 1733264122.1134
MEM 8.347656 1733264122.2141
MEM 8.347656 1733264122.3147
MEM 8.347656 1733264122.4154
MEM 8.347656 1733264122.5161
MEM 8.347656 1733264122.6170
MEM 8.347656 1733264122.7177
MEM 8.347656 1733264122.8185
MEM 8.347656 1733264122.9190
MEM 8.347656 1733264123.0195
MEM 8.347656 1733264123.1201
MEM 8.300781 1733264123.2204
MEM 8.300781 1733264123.3208
MEM 8.300781 1733264123.4213
MEM 8.300781 1733264123.5219
MEM 8.300781 1733264123.6224
MEM 8.300781 1733264123.7228
MEM 8.300781 1733264123.8234
MEM 8.300781 1733264123.9240
MEM 8.300781 1733264124.0247
MEM 8.300781 1733264124.1254
MEM 8.300781 1733264124.2263
MEM 8.300781 1733264124.3269
MEM 8.300781 1733264124.4279
MEM 8.300781 1733264124.5287
MEM 8.300781 1733264124.6292
MEM 8.300781 1733264124.7298
MEM 8.300781 1733264124.8306
MEM 8.300781 1733264124.9315
MEM 8.300781 1733264125.0321
MEM 8.300781 1733264125.1329
MEM 8.300781 1733264125.2339
MEM 8.300781 1733264125.3347
MEM 8.300781 1733264125.4350
MEM 8.300781 1733264125.5357
MEM 8.300781 1733264125.6365
MEM 8.300781 1733264125.7376
MEM 8.300781 1733264125.8383
MEM 8.300781 1733264125.9391
MEM 8.300781 1733264126.0397
MEM 8.300781 1733264126.1406
MEM 8.300781 1733264126.2415
MEM 8.300781 1733264126.3420
MEM 8.300781 1733264126.4429
MEM 8.308594 1733264126.5440
MEM 8.308594 1733264126.6450
MEM 8.308594 1733264126.7460
MEM 8.308594 1733264126.8468
MEM 8.308594 1733264126.9478
MEM 8.308594 1733264127.0485
MEM 8.308594 1733264127.1491
MEM 8.308594 1733264127.2498
MEM 8.308594 1733264127.3503
MEM 8.308594 1733264127.4510
MEM 8.308594 1733264127.5514
MEM 8.308594 1733264127.6517
MEM 8.308594 1733264127.7525
MEM 8.308594 1733264127.8529
MEM 8.308594 1733264127.9535
MEM 8.308594 1733264128.0542
MEM 8.308594 1733264128.1549
MEM 8.308594 1733264128.2557
MEM 8.308594 1733264128.3566
MEM 8.308594 1733264128.4582
MEM 8.308594 1733264128.5595
MEM 8.308594 1733264128.6597
MEM 8.308594 1733264128.7602
MEM 8.308594 1733264128.8613
MEM 8.308594 1733264128.9624
MEM 8.308594 1733264129.0632
MEM 8.308594 1733264129.1638
MEM 8.308594 1733264129.2644
MEM 8.308594 1733264129.3652
MEM 8.308594 1733264129.4662
MEM 8.308594 1733264129.5668
MEM 8.308594 1733264129.6676
MEM 8.308594 1733264129.7680
MEM 8.308594 1733264129.8687
MEM 8.308594 1733264129.9698
MEM 8.308594 1733264130.0707
MEM 8.308594 1733264130.1710
MEM 8.308594 1733264130.2716
MEM 8.308594 1733264130.3725
MEM 8.308594 1733264130.4731
MEM 8.308594 1733264130.5738
MEM 8.308594 1733264130.6743
MEM 8.308594 1733264130.7753
MEM 8.308594 1733264130.8762
MEM 8.308594 1733264130.9791
MEM 8.308594 1733264131.0799
MEM 8.308594 1733264131.1808
MEM 8.308594 1733264131.2813
MEM 8.308594 1733264131.3823
MEM 8.308594 1733264131.4830
MEM 8.308594 1733264131.5840
MEM 8.308594 1733264131.6848
MEM 8.308594 1733264131.7852
MEM 8.308594 1733264131.8854
MEM 8.308594 1733264131.9859
MEM 8.308594 1733264132.0867
MEM 8.308594 1733264132.1874
MEM 8.308594 1733264132.2878
MEM 8.308594 1733264132.3884
MEM 8.308594 1733264132.4892
MEM 8.308594 1733264132.5901
MEM 8.308594 1733264132.6911
MEM 8.308594 1733264132.7939
MEM 8.308594 1733264132.8948
MEM 8.308594 1733264132.9955
MEM 8.308594 1733264133.0964
MEM 8.308594 1733264133.1972
MEM 8.308594 1733264133.2977
MEM 8.308594 1733264133.3987
MEM 8.308594 1733264133.4998
MEM 8.308594 1733264133.6004
MEM 8.308594 1733264133.7011
MEM 8.308594 1733264133.8018
MEM 8.308594 1733264133.9034
MEM 8.308594 1733264134.0039
MEM 8.308594 1733264134.1046
MEM 8.308594 1733264134.2054
MEM 8.308594 1733264134.3057
MEM 8.308594 1733264134.4065
MEM 8.308594 1733264134.5073
MEM 8.308594 1733264134.6084
MEM 8.308594 1733264134.7089
MEM 8.308594 1733264134.8098
MEM 8.308594 1733264134.9110
MEM 8.308594 1733264135.0119
MEM 8.308594 1733264135.1129
MEM 8.308594 1733264135.2141
MEM 8.308594 1733264135.3152
MEM 8.308594 1733264135.4168
MEM 8.308594 1733264135.5175
MEM 8.308594 1733264135.6185
MEM 8.308594 1733264135.7191
MEM 8.308594 1733264135.8196
MEM 8.308594 1733264135.9202
MEM 8.308594 1733264136.0207
MEM 8.308594 1733264136.1212
MEM 8.308594 1733264136.2219
MEM 8.308594 1733264136.3226
MEM 8.308594 1733264136.4234
MEM 8.308594 1733264136.5237
MEM 8.308594 1733264136.6248
MEM 8.308594 1733264136.7259
MEM 8.308594 1733264136.8266
MEM 8.308594 1733264136.9273
MEM 8.308594 1733264137.0283
MEM 8.308594 1733264137.1294
MEM 8.308594 1733264137.2300
MEM 8.308594 1733264137.3305
MEM 8.308594 1733264137.4313
MEM 8.308594 1733264137.5318
MEM 8.308594 1733264137.6326
MEM 8.308594 1733264137.7337
MEM 8.308594 1733264137.8347
MEM 8.308594 1733264137.9362
MEM 8.308594 1733264138.0371
MEM 8.308594 1733264138.1377
MEM 8.308594 1733264138.2382
MEM 8.308594 1733264138.3388
MEM 8.308594 1733264138.4397
MEM 8.308594 1733264138.5418
MEM 8.308594 1733264138.6424
MEM 8.308594 1733264138.7431
MEM 8.308594 1733264138.8443
MEM 8.308594 1733264138.9449
MEM 8.308594 1733264139.0458
MEM 8.308594 1733264139.1469
MEM 8.308594 1733264139.2474
MEM 8.308594 1733264139.3502
MEM 8.308594 1733264139.4511
MEM 8.308594 1733264139.5529
MEM 8.308594 1733264139.6538
MEM 8.308594 1733264139.7545
MEM 8.308594 1733264139.8555
MEM 8.308594 1733264139.9562
MEM 8.308594 1733264140.0571
MEM 8.308594 1733264140.1575
MEM 8.308594 1733264140.2580
MEM 8.308594 1733264140.3587
MEM 8.308594 1733264140.4593
MEM 8.308594 1733264140.5599
MEM 8.308594 1733264140.6607
MEM 8.308594 1733264140.7615
MEM 8.308594 1733264140.8624
MEM 8.308594 1733264140.9629
MEM 8.308594 1733264141.0634
MEM 8.308594 1733264141.1639
MEM 8.308594 1733264141.2649
MEM 8.308594 1733264141.3661
MEM 8.308594 1733264141.4666
MEM 8.308594 1733264141.5671
MEM 8.308594 1733264141.6676
MEM 8.308594 1733264141.7681
MEM 8.308594 1733264141.8695
MEM 8.308594 1733264141.9702
MEM 8.308594 1733264142.0706
MEM 8.308594 1733264142.1716
MEM 8.308594 1733264142.2724
MEM 8.308594 1733264142.3730
MEM 8.308594 1733264142.4734
MEM 8.308594 1733264142.5746
MEM 8.308594 1733264142.6755
MEM 8.308594 1733264142.7761
MEM 8.308594 1733264142.8766
MEM 8.308594 1733264142.9775
MEM 8.308594 1733264143.0780
MEM 8.308594 1733264143.1787
MEM 8.308594 1733264143.2797
MEM 8.308594 1733264143.3804
MEM 8.308594 1733264143.4811
MEM 8.308594 1733264143.5819
MEM 8.308594 1733264143.6823
MEM 8.308594 1733264143.7836
MEM 8.308594 1733264143.8844
MEM 8.308594 1733264143.9863
MEM 8.308594 1733264144.0871
MEM 8.308594 1733264144.1878
MEM 8.308594 1733264144.2883
MEM 8.308594 1733264144.3893
MEM 8.308594 1733264144.4897
MEM 8.308594 1733264144.5906
MEM 8.308594 1733264144.6913
MEM 8.308594 1733264144.7926
MEM 8.308594 1733264144.8932
MEM 8.308594 1733264144.9939
MEM 8.308594 1733264145.0946
MEM 8.308594 1733264145.1952
MEM 8.308594 1733264145.2960
MEM 8.308594 1733264145.3966
MEM 8.308594 1733264145.4970
